,TTR,Root TTR,Log TTR,Mass TTR,MSTR,MATTR,HDD,MTLD,MTLD wrap,MTLD bi,# words,Custom AG
0,0.4280078895463511,9.637308339549907,0.8637533674482654,0.05036829266310674,0.732,0.7438864628820961,0.7768271066899126,54.41207759699625,53.437869822485204,53.50530476285175,501.0,1.6876392484004448
1,0.42203742203742206,9.25600327752733,0.8603173848570743,0.05207869491227214,0.72,0.7195833333333332,0.756950038373702,46.865400410677616,46.012474012474016,45.99936964997033,476.0,1.5958626340564361
2,0.4509394572025052,9.869291907515002,0.8709557961932151,0.0481447949933669,0.7488888888888889,0.7460930232558145,0.7799066317486654,55.836035826903924,53.83507306889353,52.56584002794271,473.0,1.6448819845858338
3,0.4302788844621514,9.640551801832958,0.8643872100190019,0.0502138717105769,0.726,0.7320529801324506,0.7785205108681063,50.355224836432626,50.49800796812749,48.58810831426392,497.0,1.517494265103336
4,0.46184738955823296,10.30654644380908,0.8756125400894348,0.046116753195075355,0.7422222222222223,0.7503340757238313,0.78736886062596,59.22227626459144,58.3855421686747,55.1679707876891,491.0,1.7476317882980612
